재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 반기말	전기말	전전기말	
 재무상태표, 증권 - 별도	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_InvestmentProperty	         투자부동산	739,733,146	0	
 재무상태표, 증권 - 별도	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_InvestmentsInAssociates	         관계기업투자주식	6,975,955,537	5,938,980,863	
 재무상태표, 증권 - 별도	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_InvestmentsInSubsidiaries	         종속기업투자자산	120,198,534,182	120,198,534,182	
 재무상태표, 증권 - 별도	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_OtherNonfinancialAssets	         기타자산	10,630,752,663	8,753,031,822	
 재무상태표, 증권 - 별도	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_PropertyPlantAndEquipment	         유형자산	107,686,757,275	106,392,133,658	
 재무상태표, 증권 - 별도	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_RecognisedAssetsDefinedBenefitPlan	         순확정급여자산	0	804,767,755	
 재무상태표, 증권 - 별도	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_RightofuseAssets	         사용권자산	5,134,404,469	4,305,242,268	
 재무상태표, 증권 - 별도	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	dart_CapitalAdjustments	            자본조정	-15,463,073,981	-15,419,958,860	
 재무상태표, 증권 - 별도	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	dart_CapitalSurplus	            자본잉여금	118,730,295,614	118,924,276,364	
 재무상태표, 증권 - 별도	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_AccumulatedOtherComprehensiveIncome	            기타포괄손익누계액	185,877,653,158	176,411,888,764	
 재무상태표, 증권 - 별도	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_Equity	            자본총계	966,581,445,997	942,473,254,698	
 재무상태표, 증권 - 별도	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_IssuedCapital	            자본금	212,231,945,000	212,231,945,000	
 재무상태표, 증권 - 별도	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_RetainedEarnings	            이익잉여금	465,204,626,206	450,325,103,430	
 재무상태표, 증권 - 별도	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	dart_RegulatoryReserveForCreditLoss	               대손준비금 적립액	0	0	
 재무상태표, 증권 - 별도	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	dart_RegulatoryReserveForCreditLossToBeAddedReversed	               대손준비금 적립 예정금액	0	0	
 재무상태표, 증권 - 별도	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_EquityAndLiabilities	         자본과부채총계	8,930,584,187,325	7,659,053,328,788	
 재무상태표, 증권 - 별도	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_BondsIssued	            발행사채	520,000,000,000	321,000,000,000	
 재무상태표, 증권 - 별도	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_DeferredTaxLiabilities	            이연법인세부채	50,047,855,643	49,364,600,521	
 재무상태표, 증권 - 별도	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_DepositsFromCustomers	            예수부채	904,578,823,320	1,063,719,734,028	
 재무상태표, 증권 - 별도	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_FinancialLiabilitiesAtFairValueThroughProfitOrLoss	            당기손익-공정가치측정금융부채	1,539,433,310,736	1,375,598,882,751	
 재무상태표, 증권 - 별도	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_Liabilities	            부채총계	7,964,002,741,328	6,716,580,074,090	
